pair,kind,named_dichotomy,carrier,input_type,target,metric,layer,value,corroboration_only,unit_of_analysis,reporting_order,statement,note
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,side,cosine_MB,1,0.23045,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(side) = 0.2304 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,side,cosine_M_frameterm,1,0.232545,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(side) = 0.2325 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,rim,midpoint_t,1,0.52034,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(rim) = 0.5203 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,rim,remainder_ratio,1,0.969399,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(rim) = 0.9694 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,rim,cosine_MA,1,0.193717,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(rim) = 0.1937 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,rim,cosine_MB,1,0.239675,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(rim) = 0.2397 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,rim,cosine_M_frameterm,1,0.283424,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(rim) = 0.2834 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,face,midpoint_t,1,0.440268,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(face) = 0.4403 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,face,remainder_ratio,1,0.957949,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(face) = 0.9579 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
coin_heads_tails,true_dichotomy,heads / tails,matched_syntax,candidate_middle,face,cosine_MA,1,0.272613,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy heads / tails; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(face) = 0.2726 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
